jpg_link;AUTHOR;TITLE;TECHNIQUE;LOCATION;TYPE;SCHOOL;TIMEFRAME;CSS2_1;CSS2_2;CSS2_3;CSS2_4;CSS2_5;CSS2_6;CSS2_7;CSS2_8;CSS2_9;CSS3_1;CSS3_2;CSS3_3;CSS3_4;CSS3_5;CSS3_6;CSS3_7;CSS3_8;CSS3_9;ESA_1;ESA_2;ESA_3;ESA_4;ESA_5;ESA_6;ESA_7;ESA_8;ESA_9
http://www.wga.hu/art/d/david/2/trompes1.jpg;DAVID, Gerard;Triptych of Jean Des Trompes (side panels);Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1501-1550;gray;black;gray;black;green;brown;green;gray;black;grey;black;darkslategray;black;darkolivegreen;wheat;darkolivegreen;darkslategray;black;#9a8875;#2a2016;#3f3a34;#1b1711;#795942;#edd1b6;#5a3b25;#3a291c;#14120d
http://www.wga.hu/art/m/memling/3mature3/25more.jpg;MEMLING, Hans;Triptych of the Family Moreel;Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;brown;gray;gray;black;gray;green;gray;brown;brown;peru;darkslategray;darkslategray;black;dimgrey;darkolivegreen;grey;tan;sienna;#a97a5a;#382723;#493730;#211a19;#5d5855;#664033;#848383;#c7b6a3;#8a5943
http://www.wga.hu/art/m/memling/3mature3/25more2.jpg;MEMLING, Hans;Triptych of the Family Moreel (central panel);Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;gray;black;green;gray;brown;gray;black;gray;yellow;darkslategray;black;darkolivegreen;lightgray;sienna;darkgray;black;grey;darkkhaki;#462e25;#2f1f19;#564336;#d1caca;#7a4e3b;#96959f;#170d0a;#92715b;#c59f75
http://www.wga.hu/art/m/memling/3mature3/25more4.jpg;MEMLING, Hans;Triptych of the Family Moreel (closed);Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;black;white;gray;gray;green;brown;brown;gray;gray;black;antiquewhite;dimgrey;dimgrey;darkolivegreen;rosybrown;tan;darkslategray;dimgrey;#1e1512;#eee8de;#685b59;#937055;#644639;#a98667;#c5a682;#402d28;#7e5c47
http://www.wga.hu/art/m/memling/3mature3/25more1.jpg;MEMLING, Hans;Triptych of the Family Moreel (left wing);Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;brown;brown;green;black;brown;brown;gray;gray;gray;sienna;saddlebrown;darkolivegreen;black;tan;sienna;dimgrey;darkslategray;lightslategrey;#a06b4b;#6a3023;#6d523c;#211810;#cfb195;#984131;#5f5f6b;#423023;#81888f
http://www.wga.hu/art/m/memling/3mature3/25more3.jpg;MEMLING, Hans;Triptych of the Family Moreel (right wing);Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;gray;gray;brown;gray;brown;black;green;brown;brown;darkslategray;grey;sienna;dimgrey;wheat;black;darkolivegreen;rosybrown;sienna;#4e4751;#927c74;#7a4d40;#6c6367;#e7cebe;#281c1c;#593833;#be9f8f;#995443
http://www.wga.hu/art/h/hemessen/jan/virgin_c.jpg;HEMESSEN, Jan Sanders van;Virgin and Child;Oil on oak panel;Groeninge Museum, Bruges;religious;Flemish;1501-1550;white;red;brown;brown;brown;black;brown;gray;gray;antiquewhite;indianred;sienna;sienna;tan;black;tan;lightslategrey;darkslategray;#eee1da;#b77d60;#96614e;#7d4239;#ddbda5;#261b1c;#cd9d7c;#91939b;#492e2e
http://www.wga.hu/art/m/master/zunk_fl/15_paint/3/09virgin.jpg;UNKNOWN MASTER, Flemish;Virgin and Child;Oil on oak panel;Groeninge Museum, Bruges;religious;Flemish;1451-1500;gray;brown;gray;brown;black;gray;black;brown;brown;grey;saddlebrown;darkslategray;tan;black;dimgrey;black;sienna;peru;#787987;#65332a;#41251f;#d4ae90;#271813;#5b5764;#150d09;#885541;#b27d5e
http://www.wga.hu/art/m/master/zunk_fl/15_paint/3/04virgin.jpg;UNKNOWN MASTER, Flemish;Virgin and Child Crowned by Two Angels;Oil on wood;Groeninge Museum, Bruges;religious;Flemish;1451-1500;brown;black;gray;brown;brown;brown;gray;green;brown;rosybrown;black;darkslategray;sienna;brown;tan;darkslategray;darkolivegreen;saddlebrown;#ab806c;#292320;#3d3430;#b35148;#953b3a;#d9bca4;#522e2e;#674c42;#733033
http://www.wga.hu/art/m/master/holybloo/altar1.jpg;MASTER of the Holy Blood;Virgin and Child with St Catherine and St Barbara;Oil on oak panel;Groeninge Museum, Bruges;religious;Flemish;1501-1550;green;black;gray;black;gray;brown;brown;gray;green;darkolivegreen;black;dimgrey;black;silver;rosybrown;sienna;darkslategray;darkolivegreen;#6e4639;#231814;#7f695c;#31211d;#cbbfb1;#b59170;#a15845;#442d27;#553b34
http://www.wga.hu/art/m/master/holybloo/altar2.jpg;MASTER of the Holy Blood;Virgin and Child with St Catherine and St Barbara (closed);Oil on oak panel;Groeninge Museum, Bruges;religious;Flemish;1501-1550;gray;gray;brown;gray;gray;brown;gray;brown;black;darkslategray;darkslategray;rosybrown;silver;darkslategray;tan;dimgrey;rosybrown;black;#382426;#4f4043;#c49f7f;#cac3bb;#533231;#dbbb95;#7d5e53;#a7826a;#201517
http://www.wga.hu/art/m/marmion/diptych.jpg;MARMION, Simon;Virgin and the Man of Sorrow;Oil on panel;Groeninge Museum, Bruges;religious;French;1451-1500;green;gray;brown;brown;gray;black;brown;yellow;brown;darkolivegreen;darkslategray;peru;sienna;lightgray;black;tan;darkkhaki;rosybrown;#6a4834;#3d2d22;#a88055;#8d6545;#d8d8d3;#1c1a14;#c9af83;#bf9c60;#b29473
http://www.wga.hu/art/m/memling/3mature4/26nomus.jpg;MEMLING, Hans;Angel Musicians;Oil on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1451-1500;brown;black;green;brown;brown;black;brown;brown;brown;burlywood;black;darkolivegreen;sienna;wheat;black;peru;tan;rosybrown;#daa97c;#1d110b;#5b3c2e;#8a604a;#eddabc;#35211a;#ba8661;#ccb194;#a98b73
http://www.wga.hu/art/m/memling/3mature4/26nomus3.jpg;MEMLING, Hans;Angel Musicians (left panel);Oil on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1451-1500;brown;black;gray;gray;gray;yellow;black;green;black;tan;black;grey;lightgray;darkslategray;palegoldenrod;black;darkolivegreen;black;#c5a887;#281b18;#a77d61;#d9d5cb;#372826;#e3cd9e;#120d0c;#6a4b3e;#1e1918
http://www.wga.hu/art/w/weyden/rogier/03annunc/3annunci.jpg;WEYDEN, Rogier van der;Annunciation;Panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1401-1450;gray;brown;green;gray;gray;gray;gray;gray;brown;darkslategray;saddlebrown;darkolivegreen;grey;darkslategray;darkslategray;darkslategray;silver;sienna;#403934;#642f2d;#565245;#8d7d65;#2b2224;#352a2a;#2f2e3d;#cac0af;#a04637
http://www.wga.hu/art/m/master/zunk_fl/15_paint/3/02archer.jpg;UNKNOWN MASTER, Flemish;Archery Festival;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;genre;Flemish;1451-1500;yellow;gray;gray;gray;black;gray;brown;green;gray;darkkhaki;grey;darkslategray;darkslategray;black;dimgrey;tan;darkolivegreen;darkslategray;#ba956c;#967557;#312121;#3c292a;#211716;#7a5947;#d8c1a0;#5e433b;#493230
http://www.wga.hu/art/j/jordaens/1/oldsang.jpg;JORDAENS, Jacob;As the Old Sang the Young Play Pipes;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;genre;Flemish;1651-1700;green;red;brown;green;black;gray;brown;gray;brown;darkolivegreen;indianred;sienna;darkolivegreen;black;dimgrey;wheat;darkslategray;rosybrown;#53382f;#a6785e;#915d48;#6c4a3c;#19100e;#7a6251;#e1c9b4;#37231f;#c3997c
http://www.wga.hu/art/g/grimmer/abel/3autumn.jpg;GRIMMER, Abel;Autumn;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1601-1650;brown;green;green;gray;gray;brown;black;brown;gray;sienna;darkolivegreen;darkolivegreen;silver;grey;rosybrown;black;sienna;darkslategray;#805740;#675040;#5b3b2c;#d7c9ac;#a28365;#b5a186;#1a150f;#9b694c;#3a281f
http://www.wga.hu/art/f/floris/frans/banquet.jpg;FLORIS, Frans;Banquet of the Gods;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;mythological;Flemish;1551-1600;brown;brown;gray;brown;brown;red;green;black;gray;sienna;rosybrown;dimgrey;wheat;tan;indianred;darkolivegreen;black;grey;#895644;#bc8a69;#8b6853;#e6c9a4;#cfa681;#a87055;#604137;#251b19;#9c8169
http://www.wga.hu/art/t/teniers/jan2/2/before_i.jpg;TENIERS, David the Younger;Before the Inn;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;genre;Flemish;1651-1700;brown;brown;black;gray;brown;brown;gray;green;brown;rosybrown;wheat;black;dimgrey;rosybrown;sienna;grey;darkolivegreen;sienna;#a38b7a;#e8d8c2;#2f1816;#7d655b;#bda58d;#7b503f;#8f7a6f;#5d3830;#97664c
http://www.wga.hu/art/e/eliaerts/bouquet.jpg;ELIAERTS, Jan Frans;Bouquet of Flowers in a Sculpted Vase;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;still-life;Belgian;1751-1800;green;gray;green;gray;gray;brown;brown;yellow;gray;darkolivegreen;dimgrey;darkolivegreen;grey;darkslategray;saddlebrown;sienna;darkkhaki;lightgray;#4b3824;#7d7050;#575138;#9a9271;#2e271b;#814c29;#b36c33;#d0ad71;#e1d8c3
http://www.wga.hu/art/s/schooten/breakfas.jpg;SCHOOTEN, Floris Gerritsz. van;Breakfast;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;still-life;Dutch;1601-1650;brown;brown;green;yellow;brown;gray;green;red;black;burlywood;sienna;darkolivegreen;darkkhaki;tan;darkslategray;darkolivegreen;indianred;black;#e3bd8d;#855d46;#714a39;#c69468;#c6a783;#4c3029;#5f3e32;#a77352;#36201c
http://www.wga.hu/art/m/master/zunk_du/1/1calvary.jpg;UNKNOWN MASTER, Netherlandish;Calvary of Hendrik van Rijn;Panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Netherlandish;1351-1400;brown;green;brown;black;brown;gray;yellow;yellow;black;sienna;darkolivegreen;burlywood;black;burlywood;darkslategray;darkkhaki;khaki;black;#99714d;#6c5136;#dabc83;#0d0d03;#dcb471;#3e331d;#b79d6e;#f0d295;#211d0d
http://www.wga.hu/art/c/cranach/lucas_e/07/charity3.jpg;CRANACH, Lucas the Elder;Charity;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;German;1501-1550;green;brown;brown;brown;gray;black;gray;brown;gray;darkolivegreen;burlywood;rosybrown;tan;grey;black;dimgrey;rosybrown;grey;#554638;#e1c2a8;#b2997d;#cca283;#9e896f;#241d17;#7d634f;#b18365;#8c755f
http://www.wga.hu/art/r/rubens/12religi/41religi.jpg;RUBENS, Peter Paul;Christ on the Cross between the Two Thieves;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1601-1650;brown;green;gray;red;gray;brown;black;green;brown;sienna;darkolivegreen;darkslategray;indianred;darkslategray;tan;black;darkolivegreen;sienna;#764e3c;#5e4235;#352521;#a67456;#43332e;#d3a87f;#1f1715;#513027;#994d3a
http://www.wga.hu/art/m/memling/3mature4/26nomus1.jpg;MEMLING, Hans;Christ Surrounded by Musician Angels;Oil on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1451-1500;gray;brown;brown;black;green;gray;brown;gray;brown;darkslategray;peru;sienna;black;darkolivegreen;dimgrey;rosybrown;grey;tan;#3c3128;#af855b;#8d6444;#1a1712;#5a4738;#6b5c4e;#bc9c78;#917861;#d6bea1
http://www.wga.hu/art/a/antonell/crucifiy.jpg;ANTONELLO da Messina;Crucifixion;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Italian;1451-1500;brown;gray;gray;brown;green;gray;black;brown;gray;rosybrown;darkslategray;silver;sienna;darkolivegreen;darkgray;black;saddlebrown;grey;#b89978;#45231b;#d0bfad;#87634a;#4f3a2e;#aaa29c;#2a1a15;#734230;#93806e
http://www.wga.hu/art/s/simone/7last/orsini/3orsini.jpg;SIMONE MARTINI;Crucifixion;Tempera on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Italian;1301-1350;gray;brown;brown;brown;green;brown;green;brown;yellow;darkslategray;burlywood;sienna;saddlebrown;darkolivegreen;peru;darkolivegreen;sienna;darkkhaki;#383023;#e6bc75;#9b794d;#74492f;#5e4d36;#b2844f;#543e2a;#895e3b;#cda060
http://www.wga.hu/art/s/simone/7last/orsini/4orsini.jpg;SIMONE MARTINI;Deposition;Tempera on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Italian;1301-1350;green;gray;brown;gray;brown;brown;green;green;yellow;darkolivegreen;dimgrey;sienna;darkslategray;sienna;peru;darkolivegreen;darkolivegreen;darkkhaki;#4f4234;#6d665c;#8c6e48;#312b24;#9f5237;#ab8d5d;#745a3e;#674a34;#d2b173
http://www.wga.hu/art/m/master/legend1/3diptych.jpg;MASTER of the Legend of Saint Ursula (I);Diptych with the Virgin and Child and Three Donors;Oil on oak panels;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1451-1500;green;black;gray;black;brown;brown;brown;green;gray;darkolivegreen;black;darkslategray;black;sienna;rosybrown;saddlebrown;darkolivegreen;dimgrey;#6a4637;#1f1b18;#3b2b26;#000000;#986347;#b1947f;#7f4534;#55392e;#795f50
http://www.wga.hu/art/v/vos/cornelis/familypo.jpg;VOS, Cornelis de;Family Portrait;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Flemish;1601-1650;green;black;gray;brown;green;black;brown;green;brown;darkolivegreen;black;darkslategray;peru;darkolivegreen;black;tan;darkolivegreen;sienna;#4e2f23;#180f0b;#43291f;#a67655;#634030;#331e18;#d1aa81;#51362b;#815640
http://www.wga.hu/art/p/palamede/anthonie/family_p.jpg;PALAMEDESZ., Anthonie;Family Portrait;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Dutch;1601-1650;brown;black;black;gray;black;green;brown;green;gray;tan;black;black;darkslategray;black;darkolivegreen;rosybrown;darkolivegreen;dimgrey;#d6bc98;#1c1415;#2a1e1f;#3c2b2a;#130d0d;#533a34;#ad8b6e;#724a3f;#8d6753
http://www.wga.hu/art/s/snyders/1/fish_mon.jpg;SNYDERS, Frans;Fishmonger's;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;still-life;Flemish;1601-1650;green;black;brown;brown;gray;gray;brown;white;black;darkolivegreen;black;rosybrown;tan;dimgrey;darkslategray;wheat;antiquewhite;black;#533931;#17100e;#a68770;#c1b29e;#7f5949;#392623;#e3d4bd;#f3e6d0;#261a18
http://www.wga.hu/art/b/bruegel/jan_e/flowers/flowers4.jpg;BRUEGHEL, Jan the Elder;Flowers in a Vase;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;still-life;Flemish;1551-1600;gray;gray;brown;black;brown;black;gray;gray;gray;darkslategray;grey;sienna;black;rosybrown;black;dimgrey;darkslategray;silver;#4f3b39;#8a7a70;#b05044;#100f11;#b48c70;#1c191a;#6d544d;#332828;#d6c1ae
http://www.wga.hu/art/a/aenvanck/fruit.jpg;AENVANCK, Theodoor;Fruit;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;still-life;Flemish;1651-1700;red;green;red;brown;black;gray;black;gray;gray;indianred;darkolivegreen;darksalmon;sienna;black;darkslategray;black;darkslategray;darkslategray;#a57059;#614038;#d09876;#934e41;#221c1c;#2c2323;#151414;#382a28;#47312d
http://www.wga.hu/art/v/verhaghe/hagar_is.jpg;VERHAGHEN, Pieter Jozef;Hagar and Ishmael Banished by Abraham;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1751-1800;brown;black;gray;gray;brown;green;yellow;gray;brown;wheat;black;darkslategray;darkslategray;sienna;darkolivegreen;darkkhaki;dimgrey;sienna;#e5ccb2;#2c1e1a;#442820;#4b3228;#824f39;#623f2f;#c69c75;#906f54;#a66f4e
http://www.wga.hu/art/m/momper/josse2/helicon.jpg;MOMPER, Joos de;Helicon or Minerva's Visit to the Muses;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;mythological;Flemish;1601-1650;brown;black;green;brown;brown;brown;brown;yellow;brown;tan;black;darkolivegreen;sienna;peru;sienna;wheat;darkkhaki;bisque;#d7c19d;#371e14;#5c3826;#8e6e4b;#ad744d;#814b32;#e9d6b8;#bda17a;#f3e2c5
http://www.wga.hu/art/l/lens/hercules.jpg;LENS, Andries Cornelis;Hercules Protects Painting from Ignorance and Envy;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;mythological;Flemish;1751-1800;brown;green;brown;gray;black;brown;gray;green;brown;tan;darkolivegreen;sienna;dimgrey;black;rosybrown;grey;darkolivegreen;sienna;#ddc4a8;#56392d;#926a51;#765e52;#2e1d19;#bc9878;#a27b5f;#724d3c;#875b44
http://www.wga.hu/art/o/ostade/adriaen/1/innscene.jpg;OSTADE, Adriaen Jansz. van;Inn Scene;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;genre;Dutch;1651-1700;black;gray;black;gray;gray;green;brown;green;gray;black;dimgrey;black;darkslategray;dimgrey;darkolivegreen;rosybrown;darkolivegreen;darkslategray;#170e0d;#6e6966;#251918;#3d2b25;#86725e;#5f4233;#b39f86;#695546;#4e3a31
http://www.wga.hu/art/v/vliet/nieuwe4.jpg;VLIET, Hendrick Cornelisz. van;Interior of the Nieuwe Kerk at Delft;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;interior;Dutch;1651-1700;brown;black;brown;green;brown;gray;gray;gray;gray;rosybrown;black;rosybrown;darkolivegreen;burlywood;grey;dimgrey;darkslategray;dimgrey;#a58a6c;#140c09;#bfa480;#554339;#ddc8a0;#8f775f;#816955;#362721;#715c4c
http://www.wga.hu/art/m/massys/jan/judith.jpg;MASSYS, Jan;Judith;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;mythological;Flemish;1501-1550;gray;brown;gray;black;gray;black;brown;black;green;darkslategray;burlywood;darkslategray;black;dimgrey;black;peru;black;darkolivegreen;#3c2c25;#e2bc96;#4d382e;#2d231d;#7a5a48;#10100c;#ac7f62;#1e1915;#604538
http://www.wga.hu/art/r/rubens/12religi/36religi.jpg;RUBENS, Peter Paul;Lamentation (Christ on the Straw);Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1601-1650;gray;brown;gray;gray;black;green;gray;gray;gray;grey;saddlebrown;gainsboro;darkslategray;black;darkolivegreen;silver;silver;darkgray;#937c61;#744925;#e2e3da;#352b24;#08080a;#5c5648;#d2c6ac;#b6bcc7;#aba194
http://www.wga.hu/art/r/rubens/12religi/35religi.jpg;RUBENS, Peter Paul;Lamentation of Christ;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1601-1650;brown;gray;gray;brown;green;brown;brown;brown;brown;rosybrown;darkslategray;dimgrey;tan;darkolivegreen;wheat;peru;sienna;tan;#b49e80;#3b2822;#866e51;#d0a578;#6d4936;#e0cfb0;#b1845a;#9b6042;#cdb798
http://www.wga.hu/art/b/bril/landsca1.jpg;BRIL, Paul;Landscape;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1601-1650;gray;gray;gray;brown;green;gray;black;gray;gray;lightgray;grey;darkslategray;rosybrown;darkolivegreen;darkslategray;black;dimgrey;darkgray;#e2d1c9;#897464;#382726;#a99985;#624a42;#4b3734;#2b1e1d;#725c51;#b5abab
http://www.wga.hu/art/d/dujardin/land_cam.jpg;DUJARDIN, Karel;Landscape in the Roman Campagna;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Dutch;1651-1700;brown;brown;brown;gray;green;green;black;brown;red;wheat;wheat;sienna;darkslategray;darkolivegreen;darkolivegreen;black;tan;indianred;#f0dab8;#ebcea5;#865945;#4b2e26;#724a3b;#5f3c31;#331c18;#d2af88;#a67b5d
http://www.wga.hu/art/k/keuninck/acteon_d.jpg;KEUNINCK, Kerstiaen de;Landscape with Actaeon and Diana;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1551-1600;brown;green;black;gray;brown;green;black;brown;brown;tan;darkolivegreen;black;dimgrey;rosybrown;darkolivegreen;black;sienna;burlywood;#c4a381;#50372b;#1b120b;#8b725b;#ac8669;#6b4f3e;#322118;#8a5745;#dec8a4
http://www.wga.hu/art/s/stalbemt/landscap.jpg;STALBEMT, Adriaan van;Landscape with Fables;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1601-1650;gray;black;gray;gray;black;green;gray;gray;green;grey;black;dimgrey;darkslategray;black;darkolivegreen;silver;darkslategray;darkolivegreen;#9a8c72;#1a1210;#7c6752;#47312a;#281b19;#573f34;#d3ccb7;#372621;#685040
http://www.wga.hu/art/w/wildens/landsc_s.jpg;WILDENS, Jan;Landscape with Shepherds;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1601-1650;gray;green;gray;brown;black;gray;brown;gray;gray;dimgrey;darkolivegreen;silver;tan;black;gainsboro;rosybrown;darkslategray;grey;#765545;#5c3e34;#c4bcb5;#c3af9a;#231715;#e7dbcc;#ad9988;#422c27;#957966
http://www.wga.hu/art/p/patenier/land_res.jpg;PATENIER, Joachim;Landscape with the Flight into Egypt;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;landscape;Flemish;1501-1550;gray;gray;brown;gray;gray;gray;green;gray;brown;lightgray;darkgray;sienna;dimgrey;darkslategray;grey;darkolivegreen;darkslategray;sienna;#d2d0d2;#9aa6ae;#9b7353;#726b5f;#34271f;#978c7a;#5a4434;#524b43;#815c42
http://www.wga.hu/art/e/eyck_van/jan/02page/29founta.jpg;EYCK, Jan van;Madonna and Child at the Fountain;Oil on wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1401-1450;gray;brown;green;brown;brown;black;gray;gray;gray;darkslategray;rosybrown;darkolivegreen;sienna;saddlebrown;black;darkslategray;dimgrey;darkslategray;#3d241e;#b39486;#5f443a;#844d3e;#593026;#221717;#413232;#8f6d60;#30252a
http://www.wga.hu/art/j/jordaens/2/meleager.jpg;JORDAENS, Jacob;Meleager and Atalanta;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;mythological;Flemish;1651-1700;green;black;brown;gray;gray;black;brown;black;brown;darkolivegreen;black;sienna;darkslategray;darkslategray;black;wheat;black;rosybrown;#5e4033;#2e1e1a;#96604b;#49241e;#3d2b24;#100b09;#e2c9b6;#211512;#ca9e80
http://www.wga.hu/art/f/fouquet/1panels/madonna.jpg;FOUQUET, Jean;Melun Diptych: Virgin and Child Surrounded by Angels;Wood;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;French;1451-1500;brown;gray;gray;brown;brown;black;maroon;maroon;gray;rosybrown;dimgrey;gainsboro;saddlebrown;brown;black;maroon;maroon;darkslategray;#b99b8f;#796267;#eddfdb;#713931;#ac3029;#171228;#781a1b;#411116;#33335a
http://www.wga.hu/art/g/gogh_van/02/nuenen22.jpg;GOGH, Vincent van;Peasant Woman Digging Potatoes;Oil on cardboard on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;genre;Dutch;1851-1900;gray;brown;green;brown;gray;black;green;brown;brown;darkslategray;rosybrown;darkolivegreen;sienna;silver;black;darkolivegreen;sienna;saddlebrown;#3b2a24;#af8d72;#5d483b;#81573b;#cfbdb2;#181618;#543729;#9a6b4d;#6d452d
http://www.wga.hu/art/c/congnet/lahues.jpg;CONGNET, Gillis;Pierson La Hues;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Flemish;1551-1600;green;brown;black;green;brown;black;black;gray;gray;darkolivegreen;burlywood;black;darkolivegreen;sienna;black;black;darkslategray;darkslategray;#52342b;#e1c39b;#110b08;#634538;#956750;#1a110e;#261915;#35231d;#442f27
http://www.wga.hu/art/d/david/1/pilate1.jpg;DAVID, Gerard;Pilate's Dispute with the High Priest;Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1501-1550;brown;brown;brown;black;green;green;brown;black;gray;wheat;sienna;sienna;black;darkolivegreen;darkolivegreen;rosybrown;black;darkslategray;#e8d1aa;#7a4c3a;#9b6146;#381e1b;#613e31;#542d26;#b98c67;#160f0e;#413029
http://www.wga.hu/art/d/david/1/pilate.jpg;DAVID, Gerard;"Pilate's Dispute with the High Priest; The Holy Women and St John at Golgotha";Oil on panel;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Flemish;1501-1550;brown;red;black;brown;gray;brown;brown;red;gray;sienna;indianred;black;sienna;grey;wheat;saddlebrown;darksalmon;darkslategray;#7b5542;#ac6d50;#1e1516;#9e4338;#919282;#e8dabf;#67312b;#c8916c;#493430
http://www.wga.hu/art/t/tiziano/01_1510s/04popeal.jpg;TIZIANO Vecellio;Pope Alexander VI Presenting Jacopo Pesaro to St Peter;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;religious;Italian;1501-1550;black;gray;gray;gray;black;brown;maroon;black;gray;black;silver;darkgray;darkslategray;black;saddlebrown;maroon;black;dimgrey;#2c221e;#dac4be;#bca2a4;#4e352c;#181213;#774132;#421013;#0a0509;#8c6051
http://www.wga.hu/art/w/weyden/rogier/15podipt/2croy3.jpg;WEYDEN, Rogier van der;Portrait Diptych of Philippe de Croy (reverse side);Oil on oak panel;Koninklijk Museum voor Schone Kunsten, Antwerp;other;Flemish;1401-1450;brown;brown;gray;brown;brown;green;black;gray;brown;tan;brown;darkslategray;saddlebrown;saddlebrown;darkolivegreen;black;darkslategray;peru;#d9bb92;#943632;#4c3229;#63362d;#7d3430;#75543b;#1a1919;#2f2221;#a77a50
http://www.wga.hu/art/w/weyden/rogier/15podipt/2croy2.jpg;WEYDEN, Rogier van der;Portrait Diptych of Philippe de Croy (right wing);Oil on oak panel;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Flemish;1401-1450;green;black;brown;black;black;gray;gray;yellow;brown;darkolivegreen;black;tan;black;black;darkslategray;darkslategray;darkkhaki;sienna;#694a39;#251b1d;#d9b59f;#121114;#1a1b1e;#20242a;#3c2e2e;#bf926a;#9c6f4d
http://www.wga.hu/art/e/everding/caesar/porthunt.jpg;EVERDINGEN, Caesar van;Portrait of a Girl as a Huntress;Oil on canvas;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Dutch;1651-1700;green;brown;gray;brown;black;gray;brown;brown;black;darkolivegreen;tan;lightgray;rosybrown;black;silver;saddlebrown;sienna;black;#513120;#c0af9b;#d6cac1;#b29779;#2f1f17;#c2b7b0;#73492e;#987350;#130f0d
http://www.wga.hu/art/g/gossart/06portra/09portra.jpg;GOSSART, Jan;Portrait of a Man;Oil on oak panel;Koninklijk Museum voor Schone Kunsten, Antwerp;portrait;Flemish;1501-1550;green;black;gray;gray;gray;black;gray;green;brown;darkolivegreen;black;darkslategray;dimgrey;silver;black;darkslategray;darkolivegreen;rosybrown;#533a2f;#121317;#312f34;#846350;#bebcbe;#282120;#403433;#6a4b3a;#b18d74
